bettor_archetype,defender_archetype,hand,avg_ev_bb,n_boards_used
Nit,Loose-passive,Q2s,1.8973042572096772,8
Nit,Loose-passive,T8o,1.7575228425464078,8
Nit,Loose-passive,Q3o,1.8774039871975823,8
Nit,Loose-passive,J6o,1.817463414871995,8
Nit,Loose-passive,J5o,1.9214003672845634,8
Nit,Loose-passive,J2s,1.8464746518775792,8
Nit,Loose-passive,T4s,1.9067748676371201,8
Nit,Loose-passive,T3s,1.8463547707329282,8
Nit,Loose-passive,97o,1.7764041228289678,8
Nit,Loose-passive,87s,1.9037178984485152,8
Nit,Loose-passive,96o,1.8365245168715318,8
Nit,Loose-passive,T4o,1.7575228425464078,8
Nit,Loose-passive,T5s,1.9899723820250352,8
Nit,Loose-passive,T6s,1.8480331067580447,8
Nit,Loose-passive,85s,2.0150275412571306,8
Nit,Loose-passive,J3o,1.8253755704189725,8
Nit,Loose-passive,76s,1.9945878060941056,8
Nit,Loose-passive,95s,2.0107118200496883,8
Nit,Loose-passive,T7o,1.8708105242417679,8
Nit,Loose-passive,T2s,1.8987428309454915,8
Nit,Loose-passive,T5o,1.9015000972724683,8
Nit,Loose-passive,93s,1.864996288726186,8
Nit,Loose-passive,95o,1.9209807832782844,8
Nit,Loose-passive,75s,2.044937886847599,8
Nit,Loose-passive,Q2o,1.8774039871975823,8
Nit,Loose-passive,87o,1.8081126855892036,8
Nit,Loose-passive,86s,1.8657755161664187,8
Nit,Loose-passive,94s,1.927274543372471,8
Nit,Loose-passive,85o,1.9185232198129352,8
Nit,Loose-passive,92s,1.9202015558380516,8
Nit,Loose-passive,T3o,1.8774039871975823,8
Nit,Loose-passive,86o,1.817463414871995,8
Nit,Loose-passive,T6o,1.8774039871975823,8
Nit,Loose-passive,93o,1.8774039871975823,8
Nit,Loose-passive,J2o,1.886155310757118,8
Nit,Loose-passive,65s,2.007714791433409,8
Nit,Loose-passive,76o,1.9124092814357254,8
Nit,Loose-passive,74s,1.963718411346428,8
Nit,Loose-passive,73s,1.9023392652850266,8
Nit,Loose-passive,83s,1.7902503950361783,8
Nit,Loose-passive,84o,1.6975822702208205,8
Nit,Loose-passive,T2o,1.8774039871975823,8
Nit,Loose-passive,84s,1.8501909673617658,8
Nit,Loose-passive,54s,2.0288138728920155,8
Nit,Loose-passive,53s,1.956046018088753,8
Nit,Loose-passive,75o,1.9571848889629389,8
Nit,Loose-passive,64s,1.9329089571710762,8
Nit,Loose-passive,92o,1.954967087786892,8
Nit,Loose-passive,82s,1.8652959915878138,8
Nit,Loose-passive,74o,1.8093714376080408,8
Nit,Loose-passive,64o,1.7780225182817586,8
Nit,Loose-passive,43s,1.8511500165189751,8
Nit,Loose-passive,82o,1.8774039871975823,8
Nit,Loose-passive,94o,1.7762243011119911,8
Nit,Loose-passive,65o,1.9145671420394463,8
Nit,Loose-passive,73o,1.9303315125610758,8
Nit,Loose-passive,72s,1.9525095243215431,8
Nit,Loose-passive,63s,1.8651761104431626,8
Nit,Loose-passive,53o,2.079883240513416,8
Nit,Loose-passive,32s,1.9343475309068903,8
Nit,Loose-passive,83o,1.817463414871995,8
Nit,Loose-passive,62s,2.0139486109552704,8
Nit,Loose-passive,42s,1.8988627120901425,8
Nit,Loose-passive,52s,2.0087937217352696,8
Nit,Loose-passive,62o,1.9710311611701496,8
Nit,Loose-passive,72o,1.9899723820250352,8
Nit,Loose-passive,54o,1.9825397510566625,8
Nit,Loose-passive,63o,1.8953861588952585,8
Nit,Loose-passive,32o,1.8774039871975823,8
Nit,Loose-passive,52o,2.02210052879155,8
Nit,Loose-passive,42o,1.9373445595231695,8
Nit,Loose-passive,43o,1.8774039871975823,8
Nit,Station,AA,3.0670766654883215,8
Nit,Station,KK,3.158110092035935,8
Nit,Station,QQ,2.4927718268657935,8
Nit,Station,JJ,2.49597938048576,8
Nit,Station,TT,2.3094830485820084,8
Nit,Station,99,2.1330675994838644,8
Nit,Station,88,2.306580976259182,8
Nit,Station,AKs,2.6471926225698827,8
Nit,Station,77,2.0484492801761838,8
Nit,Station,AKo,2.662313946778295,8
Nit,Station,AJo,2.509115076262764,8
Nit,Station,AQo,2.4063206197752747,8
Nit,Station,AQs,2.3302557767875034,8
Nit,Station,A9o,2.1755294997862746,8
Nit,Station,A7o,2.4527537769405003,8
Nit,Station,KJs,2.4547394053719085,8
Nit,Station,QJs,2.212798218037311,8
Nit,Station,A7s,2.4550448866690475,8
Nit,Station,A9s,2.330103036138934,8
Nit,Station,KTo,2.5639489690993305,8
Nit,Station,A8o,2.2302106519742706,8
Nit,Station,AJs,2.5689894105021347,8
Nit,Station,ATs,2.332546886516051,8
Nit,Station,K9s,2.560588674830794,8
Nit,Station,55,2.874165226344637,8
Nit,Station,66,2.0832741480501027,8
Nit,Station,KQs,2.3817293753555333,8
Nit,Station,A8s,2.220587991114372,8
Nit,Station,ATo,2.4357995649492503,8
Nit,Station,A5s,2.565934597530738,8
Nit,Station,QTs,2.5970936898389816,8
Nit,Station,K8s,2.2963473528050034,8
Nit,Station,KTs,2.4680278417974826,8
Nit,Station,A4s,2.5526461611051636,8
Nit,Station,KJo,2.672547570232473,8
Nit,Station,K5s,2.5023944877256925,8
Nit,Station,A6s,2.1773623875691124,8
Nit,Station,K9o,2.4176234277694415,8
Nit,Station,A3s,2.1801117192433694,8
Nit,Station,44,2.1626992853064095,8
Nit,Station,KQo,2.4767340587659623,8
Nit,Station,K7s,2.5418015750567062,8
Nit,Station,Q8s,2.139329966075227,8
Nit,Station,A5o,2.5671565227192965,8
Nit,Station,Q5s,2.523930919174037,8
Nit,Station,A4o,2.403418547452448,8
Nit,Station,Q9o,2.044783504610508,8
Nit,Station,QTo,2.4467968916462772,8
Nit,Station,Q9s,2.40173840031818,8
Nit,Station,A6o,2.4840656098973137,8
Nit,Station,A2s,2.6270308569586662,8
Nit,Station,JTs,2.166976023466365,8
Nit,Station,K4o,2.2500669362883476,8
Nit,Station,K6s,2.396545218266806,8
Nit,Station,K8o,2.2977220186421317,8
Nit,Station,K7o,2.5569228992651185,8
Nit,Station,J9o,2.2961946121564334,8
Nit,Station,J8s,2.177362387569113,8
Nit,Station,JTo,2.102061247824191,8
Nit,Station,K4s,2.3661498292014116,8
Nit,Station,K2s,2.5584503057508168,8
Nit,Station,K6o,2.451073629806232,8
Nit,Station,J9s,2.4619182158546895,8
Nit,Station,K3s,2.37623071200702,8
Nit,Station,A3o,2.2360147966199238,8
Nit,Station,Q6s,2.137649818940959,8
Nit,Station,QJo,2.244873754236974,8
Nit,Station,33,2.6196993058273152,8
Nit,Station,Q3s,2.1391772254266574,8
Nit,Station,J7s,2.2560238215825708,8
Nit,Station,Q6o,2.0832741480501027,8
Nit,Station,Q7s,2.4125829863666373,8
Nit,Station,J5s,2.5408851311652874,8
Nit,Station,J6s,2.165143135683527,8
Nit,Station,T9o,2.039437581910564,8
Nit,Station,Q7o,2.199357040963167,8
Nit,Station,A2o,2.8905084757416084,8
Nit,Station,K5o,2.65803720861834,8
Nit,Station,K3o,2.6748386799610206,8
Nit,Station,Q8o,1.9345047563430968,8
Nit,Station,T7s,2.420220018795128,8
Nit,Station,J8o,1.9691768835684462,8
Nit,Station,97s,2.268395814116726,8
Nit,Station,T8s,2.139482706723797,8
Nit,Station,Q4s,2.302609719396366,8
Nit,Station,J4s,2.183166532214766,8
Nit,Station,J3s,2.0218724073250347,8
Nit,Station,96s,2.255718340285431,8
Nit,Station,J7o,2.0409649883962624,8
Nit,Station,Q5o,2.313912527390533,8
Nit,Station,J4o,1.807119055435866,8
Nit,Station,98s,2.2662574450367488,8
Nit,Station,T9s,2.4109028392323695,8
Nit,Station,K2o,2.585027178601966,8
Nit,Station,Q4o,1.9305334994802814,8
Nit,Station,22,2.3887554451897453,8
Nit,Station,98o,2.048907502121893,8
Nit,Station,Q2s,2.2723670709795414,8
Nit,Station,T8o,1.9305334994802814,8
Nit,Station,Q3o,2.236014796619924,8
Nit,Station,J6o,2.0832741480501027,8
Nit,Station,J5o,2.3345325149474587,8
Nit,Station,J2s,2.152312921203662,8
Nit,Station,T4s,2.310246751824857,8
Nit,Station,T3s,2.144370407478031,8
Nit,Station,97o,2.0502821679590215,8
Nit,Station,87s,2.260911522336805,8
Nit,Station,96o,2.2008844474488654,8
Nit,Station,T4o,1.9305334994802814,8
Nit,Station,T5s,2.515530183502697,8
Nit,Station,T6s,2.141926557100914,8
Nit,Station,85s,2.5815141436848594,8
Nit,Station,J3o,2.117182572032603,8
Nit,Station,76s,2.507740410425636,8
Nit,Station,95s,2.636806258467135,8
Nit,Station,T7o,2.2152420684144283,8
Nit,Station,T2s,2.2622861881739333,8
Nit,Station,T5o,2.309941270527718,8
Nit,Station,93s,2.257551228068269,8
Nit,Station,95o,2.423885794360804,8
Nit,Station,75s,2.6303911512272027,8
Nit,Station,Q2o,2.236014796619924,8
Nit,Station,87o,2.044783504610508,8
Nit,Station,86s,2.1529238837979414,8
Nit,Station,94s,2.424649497603653,8
Nit,Station,85o,2.318189265550488,8
Nit,Station,92s,2.3820348566526732,8
Nit,Station,T3o,2.236014796619924,8
Nit,Station,86o,2.0832741480501027,8
Nit,Station,T6o,2.236014796619924,8
Nit,Station,93o,2.236014796619924,8
Nit,Station,J2o,2.2683958141167264,8
Nit,Station,65s,2.5433289815424045,8
Nit,Station,76o,2.353319614721547,8
Nit,Station,74s,2.4147213554466145,8
Nit,Station,73s,2.2613697442825145,8
Nit,Station,83s,2.0475328362847645,8
Nit,Station,84o,1.7777928509104604,8
Nit,Station,T2o,2.236014796619924,8
Nit,Station,84s,2.150480033420824,8
Nit,Station,54s,2.61511708637022,8
Nit,Station,53s,2.4293844577093178,8
Nit,Station,75o,2.423274831766525,8
Nit,Station,64s,2.3844787070297904,8
Nit,Station,92o,2.5068239665342174,8
Nit,Station,82s,2.2054666669059597,8
Nit,Station,74o,2.0437143200705195,8
Nit,Station,64o,2.0148463374908228,8
Nit,Station,43s,2.1517019586093826,8
Nit,Station,82o,2.236014796619924,8
Nit,Station,94o,2.046158170447636,8
Nit,Station,65o,2.323382447601862,8
Nit,Station,73o,2.346293544887335,8
Nit,Station,72s,2.3992945499410627,8
Nit,Station,63s,2.1810281631347883,8
Nit,Station,53o,2.727534203717609,8
Nit,Station,32s,2.414721355446615,8
Nit,Station,83o,2.0832741480501027,8
Nit,Station,62s,2.583957994061977,8
Nit,Station,42s,2.281226028596591,8
Nit,Station,52s,2.5903731013019096,8
Nit,Station,62o,2.4984232308628775,8
Nit,Station,72o,2.501019821888564,8
Nit,Station,54o,2.5191959590683726,8
Nit,Station,63o,2.286113729350826,8
Nit,Station,32o,2.236014796619924,8
Nit,Station,52o,2.6163390115587792,8
Nit,Station,42o,2.3887554451897453,8
Nit,Station,43o,2.236014796619924,8
Nit,Maniac,AA,2.5317782978824517,8
Nit,Maniac,KK,2.6192929282646302,8
Nit,Maniac,QQ,2.1502643398106747,8
Nit,Maniac,JJ,2.215666732622979,8
Nit,Maniac,TT,2.078425521039064,8
Nit,Maniac,99,1.9510465750379564,8
Nit,Maniac,88,2.0708471485385904,8
Nit,Maniac,AKs,2.2890627512234545,8
Nit,Maniac,77,1.9004894872608258,8
Nit,Maniac,AKo,2.2911390176619406,8
Nit,Maniac,AJo,2.196876521354682,8
Nit,Maniac,AQo,2.1402982609059427,8
Nit,Maniac,AQs,2.0924403194988437,8
Nit,Maniac,A9o,1.985927851204519,8
Nit,Maniac,A7o,2.1655248981335458,8
Nit,Maniac,KJs,2.1104000241917458,8
Nit,Maniac,QJs,1.983228704834487,8
Nit,Maniac,A7s,2.166978284640486,8
Nit,Maniac,A9s,2.089325919841115,8
Nit,Maniac,KTo,2.2136942795064174,8
Nit,Maniac,A8o,2.021432007302627,8
Nit,Maniac,AJs,2.1753871637163535,8
Nit,Maniac,ATs,2.0914021862796006,8
Nit,Maniac,K9s,2.222310785226134,8
Nit,Maniac,55,2.4636767587001147,8
Nit,Maniac,66,1.9282076442146119,8
Nit,Maniac,KQs,2.1122686639863835,8
Nit,Maniac,A8s,2.022054887234173,8
Nit,Maniac,ATo,2.1589846588523156,8
Nit,Maniac,A5s,2.2570882480707724,8
Nit,Maniac,QTs,2.2607217143381226,8
Nit,Maniac,K8s,2.0488387242906407,8
Nit,Maniac,KTs,2.1610609252908013,8
Nit,Maniac,A4s,2.2434887028986896,8
Nit,Maniac,KJo,2.295291550538912,8
Nit,Maniac,K5s,2.208088360122506,8
Nit,Maniac,A6s,1.989457504149945,8
Nit,Maniac,K9o,2.106766557924396,8
Nit,Maniac,A3s,1.9898727574376422,8
Nit,Maniac,44,1.979283798601364,8
Nit,Maniac,KQo,2.1952155082038938,8
Nit,Maniac,K7s,2.1906477220392246,8
Nit,Maniac,Q8s,1.9658918800731304,8
Nit,Maniac,A5o,2.252935715193801,8
Nit,Maniac,Q5s,2.2116180130679317,8
Nit,Maniac,A4o,2.1354190347755013,8
Nit,Maniac,Q9o,1.8939492479795954,8
Nit,Maniac,QTo,2.178086310086385,8
Nit,Maniac,Q9s,2.135522848097425,8
Nit,Maniac,A6o,2.195423134847742,8
Nit,Maniac,A2s,2.2976792569431708,8
Nit,Maniac,JTs,1.9637118003127199,8
Nit,Maniac,K4o,2.0054447557262858,8
Nit,Maniac,K6s,2.10469029148591,8
Nit,Maniac,K8o,2.0467624578521546,8
Nit,Maniac,K7o,2.1970841479985306,8
Nit,Maniac,J9o,2.0580781099419023,8
Nit,Maniac,J8s,1.9731588126078305,8
Nit,Maniac,JTo,1.928934337468082,8
Nit,Maniac,K4s,2.1090504510067305,8
Nit,Maniac,K2s,2.1996794810466382,8
Nit,Maniac,K6o,2.1395715676524727,8
Nit,Maniac,J9s,2.1821350296414326,8
Nit,Maniac,K3s,2.0963852257319666,8
Nit,Maniac,A3o,2.032020966138905,8
Nit,Maniac,Q6s,1.9595592674357483,8
Nit,Maniac,QJo,2.032020966138905,8
Nit,Maniac,33,2.299236456772035,8
Nit,Maniac,Q3s,1.966203320038903,8
Nit,Maniac,J7s,2.0270379266865386,8
Nit,Maniac,Q6o,1.9282076442146119,8
Nit,Maniac,Q7s,2.1408173275155638,8
Nit,Maniac,J5s,2.2047663338209285,8
Nit,Maniac,J6s,1.9476207354144548,8
Nit,Maniac,T9o,1.8974789009250215,8
Nit,Maniac,Q7o,2.0019151027808597,8
Nit,Maniac,A2o,2.474888597467939,8
Nit,Maniac,K5o,2.3234249607803954,8
Nit,Maniac,K3o,2.3065033893067355,8
Nit,Maniac,Q8o,1.8255362688314862,8
Nit,Maniac,T7s,2.1445546071048383,8
Nit,Maniac,J8o,1.8294811750646092,8
Nit,Maniac,97s,2.034512485865088,8
Nit,Maniac,T8s,1.954783854627231,8
Nit,Maniac,Q4s,2.0749996814155622,8
Nit,Maniac,J4s,1.9645423068881145,8
Nit,Maniac,J3s,1.8551230655799098,8
Nit,Maniac,96s,2.028179873227706,8
Nit,Maniac,J7o,1.8896929017806994,8
Nit,Maniac,Q5o,2.081851360662566,8
Nit,Maniac,J4o,1.720581000366026,8
Nit,Maniac,98s,2.0329552860362234,8
Nit,Maniac,T9s,2.130228368679286,8
Nit,Maniac,K2o,2.239647609987491,8
Nit,Maniac,Q4o,1.824394322290319,8
Nit,Maniac,22,2.135834288063198,8
Nit,Maniac,98o,1.8959217010961569,8
Nit,Maniac,Q2s,2.063164962716193,8
Nit,Maniac,T8o,1.824394322290319,8
Nit,Maniac,Q3o,2.032020966138905,8
Nit,Maniac,J6o,1.9282076442146119,8
Nit,Maniac,J5o,2.0716776551139846,8
Nit,Maniac,J2s,1.96080502729884,8
Nit,Maniac,T4s,2.0718852817578335,8
Nit,Maniac,T3s,1.9581058809288083,8
Nit,Maniac,97o,1.8923920481507308,8
Nit,Maniac,87s,2.0331629126800723,8
Nit,Maniac,96o,2.000773156239693,8
Nit,Maniac,T4o,1.824394322290319,8
Nit,Maniac,T5s,2.207050226903263,8
Nit,Maniac,T6s,1.9578982542849597,8
Nit,Maniac,85s,2.241516249782128,8
Nit,Maniac,J3o,1.928207644214612,8
Nit,Maniac,76s,2.214524786081812,8
Nit,Maniac,95s,2.2992364567720354,8
Nit,Maniac,T7o,2.0111544884321217,8
Nit,Maniac,T2s,2.059012429839221,8
Nit,Maniac,T5o,2.07977509422408,8
Nit,Maniac,93s,2.0319171528169804,8
Nit,Maniac,95o,2.165732524777394,8
Nit,Maniac,75s,2.2869864847849684,8
Nit,Maniac,Q2o,2.032020966138905,8
Nit,Maniac,87o,1.9002818606169771,8
Nit,Maniac,86s,1.944194895790953,8
Nit,Maniac,94s,2.149952899844902,8
Nit,Maniac,85o,2.0737539215524707,8
Nit,Maniac,92s,2.1350037814878036,8
Nit,Maniac,T3o,2.032020966138905,8
Nit,Maniac,86o,1.9282076442146119,8
Nit,Maniac,T6o,2.032020966138905,8
Nit,Maniac,93o,2.032020966138905,8
Nit,Maniac,J2o,2.032020966138905,8
Nit,Maniac,65s,2.2093341199855976,8
Nit,Maniac,76o,2.1080123177874874,8
Nit,Maniac,74s,2.152132979605312,8
Nit,Maniac,73s,2.0291141931250247,8
Nit,Maniac,83s,1.892080608184958,8
Nit,Maniac,84o,1.720581000366026,8
Nit,Maniac,T2o,2.032020966138905,8
Nit,Maniac,84s,1.9701482262720262,8
Nit,Maniac,54s,2.28823224464806,8
Nit,Maniac,53s,2.1592960988180883,8
Nit,Maniac,75o,2.1587770322084667,8
Nit,Maniac,64s,2.1206775430622513,8
Nit,Maniac,92o,2.208503613410203,8
Nit,Maniac,82s,2.0133345681925325,8
Nit,Maniac,74o,1.8962331410619298,8
Nit,Maniac,64o,1.8750552233893742,8
Nit,Maniac,43s,1.970771106203572,8
Nit,Maniac,82o,2.032020966138905,8
Nit,Maniac,94o,1.896752207671551,8
Nit,Maniac,65o,2.0631649627161925,8
Nit,Maniac,73o,2.108946637684806,8
Nit,Maniac,72s,2.1334465816589394,8
Nit,Maniac,63s,1.978868545313667,8
Nit,Maniac,53o,2.3544651440357587,8
Nit,Maniac,32s,2.138948687720927,8
Nit,Maniac,83o,1.928207644214612,8
Nit,Maniac,62s,2.268715340126293,8
Nit,Maniac,42s,2.06067344299001,8
Nit,Maniac,52s,2.2720373664278704,8
Nit,Maniac,62o,2.2132790262187205,8
Nit,Maniac,72o,2.2082959867663545,8
Nit,Maniac,54o,2.223037478479604,8
Nit,Maniac,63o,2.053614137099158,8
Nit,Maniac,32o,2.032020966138905,8
Nit,Maniac,52o,2.2869864847849684,8
Nit,Maniac,42o,2.1358342880631978,8
Nit,Maniac,43o,2.032020966138905,8
TAG,Nit,AA,1.5528791397069943,8
TAG,Nit,KK,1.5655391791357531,8
TAG,Nit,QQ,1.5284265581979133,8
TAG,Nit,JJ,1.543788490409827,8
TAG,Nit,TT,1.5292217641006478,8
TAG,Nit,99,1.5187033587508438,8
TAG,Nit,88,1.5322580048201788,8
TAG,Nit,AKs,1.5414119091323366,8
TAG,Nit,77,1.527739789463734,8
TAG,Nit,AKo,1.541628783469446,8
TAG,Nit,AJo,1.545559630829553,8
TAG,Nit,AQo,1.5367762201766242,8
TAG,Nit,AQs,1.5367762201766237,8
TAG,Nit,A9o,1.527739789463734,8
TAG,Nit,A7o,1.545812650889514,8
TAG,Nit,KJs,1.5297278042205695,8
TAG,Nit,QJs,1.5255349003697887,8
TAG,Nit,A7s,1.545812650889514,8
TAG,Nit,A9s,1.5367762201766237,8
TAG,Nit,KTo,1.5423426614957645,8
TAG,Nit,A8o,1.527739789463734,8
TAG,Nit,AJs,1.5367942930380498,8
TAG,Nit,ATs,1.5367762201766242,8
TAG,Nit,K9s,1.5389268906862914,8
TAG,Nit,55,1.560795053011486,8
TAG,Nit,66,1.5277397894637337,8
TAG,Nit,KQs,1.5389088178248662,8
TAG,Nit,A8s,1.527739789463734,8
TAG,Nit,ATo,1.5385112148734987,8
TAG,Nit,A5s,1.548794673024768,8
TAG,Nit,QTs,1.552644192508459,8
TAG,Nit,K8s,1.5295470756063119,8
TAG,Nit,KTs,1.5387642349334598,8
TAG,Nit,A4s,1.5493730045903926,8
TAG,Nit,KJo,1.547782592784924,8
TAG,Nit,K5s,1.5434631789041626,8
TAG,Nit,A6s,1.527739789463734,8
TAG,Nit,K9o,1.5298181685276986,8
TAG,Nit,A3s,1.527739789463734,8
TAG,Nit,44,1.5252818803098276,8
TAG,Nit,KQo,1.542957138784241,8
TAG,Nit,K7s,1.5478006656463497,8
TAG,Nit,Q8s,1.5256433375383434,8
TAG,Nit,A5o,1.5487585273019162,8
TAG,Nit,Q5s,1.5481982685977171,8
TAG,Nit,A4o,1.5399570437875614,8
TAG,Nit,Q9o,1.5187033587508436,8
TAG,Nit,QTo,1.549842898987463,8
TAG,Nit,Q9s,1.5344809667755497,8
TAG,Nit,A6o,1.545812650889514,8
TAG,Nit,A2s,1.5523730995870721,8
TAG,Nit,JTs,1.5251915160026988,8
TAG,Nit,K4o,1.5296916584977183,8
TAG,Nit,K6s,1.5402642824317994,8
TAG,Nit,K8o,1.5296916584977183,8
TAG,Nit,K7o,1.5476380098935176,8
TAG,Nit,J9o,1.5256433375383434,8
TAG,Nit,J8s,1.5212335593504531,8
TAG,Nit,JTo,1.5250288602498667,8
TAG,Nit,K4s,1.5367762201766237,8
TAG,Nit,K2s,1.5527887753998653,8
TAG,Nit,K6o,1.5478006656463497,8
TAG,Nit,J9s,1.5361798157495732,8
TAG,Nit,K3s,1.5392702750533815,8
TAG,Nit,A3o,1.5367762201766242,8
TAG,Nit,Q6s,1.525426463201234,8
TAG,Nit,QJo,1.536776220176624,8
TAG,Nit,33,1.5492826402832638,8
TAG,Nit,Q3s,1.5256975561226205,8
TAG,Nit,J7s,1.5346074768055304,8
TAG,Nit,Q6o,1.5277397894637337,8
TAG,Nit,Q7s,1.54351739748844,8
TAG,Nit,J5s,1.5434631789041628,8
TAG,Nit,J6s,1.520329916279164,8
TAG,Nit,T9o,1.5187033587508436,8
TAG,Nit,Q7o,1.536776220176624,8
TAG,Nit,A2o,1.5667771701434194,8
TAG,Nit,K5o,1.5526080467856076,8
TAG,Nit,K3o,1.5579576137676385,8
TAG,Nit,Q8o,1.5187033587508436,8
TAG,Nit,T7s,1.5433908874584596,8
TAG,Nit,J8o,1.514799620682875,8
TAG,Nit,97s,1.5261132319354138,8
TAG,Nit,T8s,1.5259325033211557,8
TAG,Nit,Q4s,1.5342640924384403,8
TAG,Nit,J4s,1.5255710460926402,8
TAG,Nit,J3s,1.5167695625782853,8
TAG,Nit,96s,1.525191516002699,8
TAG,Nit,J7o,1.527739789463734,8
TAG,Nit,Q5o,1.54120407122594,8
TAG,Nit,J4o,1.5096669280379535,8
TAG,Nit,98s,1.5253180260326795,8
TAG,Nit,T9s,1.5343183110227177,8
TAG,Nit,K2o,1.556999752112072,8
TAG,Nit,Q4o,1.5187033587508436,8
TAG,Nit,22,1.545812650889514,8
TAG,Nit,98o,1.5187033587508438,8
TAG,Nit,Q2s,1.5416739656230103,8
TAG,Nit,T8o,1.5187033587508436,8
TAG,Nit,Q3o,1.536776220176624,8
TAG,Nit,J6o,1.5277397894637337,8
TAG,Nit,J5o,1.5362701800567022,8
TAG,Nit,J2s,1.5328724821086555,8
TAG,Nit,T4s,1.534788205419788,8
TAG,Nit,T3s,1.525263807448402,8
TAG,Nit,97o,1.5187033587508438,8
TAG,Nit,87s,1.5344990396369758,8
TAG,Nit,96o,1.5277397894637337,8
TAG,Nit,T4o,1.5187033587508436,8
TAG,Nit,T5s,1.5485055072419553,8
TAG,Nit,T6s,1.5251372974184214,8
TAG,Nit,85s,1.542776410169983,8
TAG,Nit,J3o,1.527739789463734,8
TAG,Nit,76s,1.5476922284777952,8
TAG,Nit,95s,1.5480898314291625,8
TAG,Nit,T7o,1.536776220176624,8
TAG,Nit,T2s,1.541710111345862,8
TAG,Nit,T5o,1.5411137069188112,8
TAG,Nit,93s,1.5253903174783825,8
TAG,Nit,95o,1.5411679255030883,8
TAG,Nit,75s,1.5571624078649042,8
TAG,Nit,Q2o,1.536776220176624,8
TAG,Nit,87o,1.527739789463734,8
TAG,Nit,86s,1.520492572031996,8
TAG,Nit,94s,1.5341556552698856,8
TAG,Nit,85o,1.535691848491077,8
TAG,Nit,92s,1.5413486541173462,8
TAG,Nit,T3o,1.536776220176624,8
TAG,Nit,86o,1.5277397894637337,8
TAG,Nit,T6o,1.536776220176624,8
TAG,Nit,93o,1.536776220176624,8
TAG,Nit,J2o,1.536776220176624,8
TAG,Nit,65s,1.5430475030913697,8
TAG,Nit,76o,1.540788395413147,8
TAG,Nit,74s,1.54351739748844,8
TAG,Nit,73s,1.5344628939141243,8
TAG,Nit,83s,1.516552688241176,8
TAG,Nit,84o,1.5096669280379535,8
TAG,Nit,T2o,1.536776220176624,8
TAG,Nit,84s,1.5260228676282845,8
TAG,Nit,54s,1.5526622653698847,8
TAG,Nit,53s,1.539071473577698,8
TAG,Nit,75o,1.5499694090174436,8
TAG,Nit,64s,1.5392160564691042,8
TAG,Nit,92o,1.5458126508895143,8
TAG,Nit,82s,1.5349508611726201,8
TAG,Nit,74o,1.527739789463734,8
TAG,Nit,64o,1.5232396469687144,8
TAG,Nit,43s,1.5253903174783823,8
TAG,Nit,82o,1.536776220176624,8
TAG,Nit,94o,1.5187033587508438,8
TAG,Nit,65o,1.535782212798206,8
TAG,Nit,73o,1.5458126508895143,8
TAG,Nit,72s,1.550836906365881,8
TAG,Nit,63s,1.5245770387142221,8
TAG,Nit,53o,1.557162407864904,8
TAG,Nit,32s,1.5410233426116822,8
TAG,Nit,83o,1.527739789463734,8
TAG,Nit,62s,1.554017729976818,8
TAG,Nit,42s,1.5415655284544556,8
TAG,Nit,52s,1.5549033001866817,8
TAG,Nit,62o,1.5502043562159786,8
TAG,Nit,72o,1.5548490816024043,8
TAG,Nit,54o,1.5506742506130489,8
TAG,Nit,63o,1.5355111198768192,8
TAG,Nit,32o,1.536776220176624,8
TAG,Nit,52o,1.5593492240974234,8
TAG,Nit,42o,1.545812650889514,8
TAG,Nit,43o,1.536776220176624,8
TAG,TAG,AA,1.6646172593611868,8
TAG,TAG,KK,1.6753745784215432,8
TAG,TAG,QQ,1.595276162174834,8
TAG,TAG,JJ,1.6266940754440173,8
TAG,TAG,TT,1.5898429892034713,8
TAG,TAG,99,1.5746155679660072,8
TAG,TAG,88,1.6152099105012043,8
TAG,TAG,AKs,1.6321454195624414,8
TAG,TAG,77,1.5927867150274204,8
TAG,TAG,AKo,1.6293288917679223,8
TAG,TAG,AJo,1.6135381649715543,8
TAG,TAG,AQo,1.6109578620888336,8
TAG,TAG,AQs,1.6109578620888336,8
TAG,TAG,A9o,1.5927867150274204,8
TAG,TAG,A7o,1.6291290091502468,8
TAG,TAG,KJs,1.6025627921464607,8
TAG,TAG,QJs,1.5966026559103172,8
TAG,TAG,A7s,1.6291290091502468,8
TAG,TAG,A9s,1.6109578620888336,8
TAG,TAG,KTo,1.6226237385022608,8
TAG,TAG,A8o,1.5927867150274204,8
TAG,TAG,AJs,1.5953306756160182,8
TAG,TAG,ATs,1.6109578620888336,8
TAG,TAG,K9s,1.6201524625019086,8
TAG,TAG,55,1.6701594592149178,8
TAG,TAG,66,1.5927867150274204,8
TAG,TAG,KQs,1.6170997097955913,8
TAG,TAG,A8s,1.5927867150274204,8
TAG,TAG,ATo,1.612466067294931,8
TAG,TAG,A5s,1.638723374798673,8
TAG,TAG,QTs,1.6511887816828024,8
TAG,TAG,K8s,1.60139983873453,8
TAG,TAG,KTs,1.6198253818548032,8
TAG,TAG,A4s,1.6389777708575328,8
TAG,TAG,KJo,1.6378148174456022,8
TAG,TAG,K5s,1.6293834052091065,8
TAG,TAG,A6s,1.5927867150274204,8
TAG,TAG,K9o,1.6011454426756704,8
TAG,TAG,A3s,1.5927867150274204,8
