player,hands_seen,vpip,pfr,postflop_af,threebet_pct,avg_open_bb,net_bb,clean_hands,bb_per_100
pzn4+JjrnnorJNWFpSmLSw,10979,0.21322524820111122,0.1680480918116404,4.757575757575758,0.07487844408427877,inf,1548.3000000000002,8603,17.997210275485298
q37lTZTw+GzkPRauyglwuQ,5399,0.31116873495091685,0.22856084460085202,3.193798449612403,0.04950495049504951,3.5545768566493954,194.30000000000007,4193,4.6339136656332
q8MFOD3ooEZGY67DdKoJuw,7083,0.156854440208951,0.12099392912607652,1.806338028169014,0.0335195530726257,3.4680254777070063,403.60000000000014,5471,7.377079144580518
qBK1utLVyQcJLm1C5Pz2nA,7851,0.37944210928544136,0.2645522863329512,2.1098591549295773,0.03260869565217391,3.160639360639361,-276.3999999999998,6203,-4.455908431404156
qGHGf/553gQnDoklMRe3tg,5412,0.18828529194382854,0.12398373983739837,1.2849604221635884,0.024758454106280192,4.151669316375199,857.2,4209,20.365882632454266
qGtNSY4CkQca+TztANXFhg,5684,0.26055594651653763,0.15869106263194932,1.6864244741873804,0.04013961605584642,inf,538.0000000000002,4370,12.311212814645314
qHwbK0sio68JzvakzzTsfg,10942,0.1440321696216414,0.10701882653993786,2.2310469314079424,0.047775346462436176,3.9564966313763237,263.60000000000014,8461,3.115470984517198
qSuFn5uYAyp3jezFzbxKBg,6330,0.1895734597156398,0.11785150078988942,3.087431693989071,0.042909471480900054,3.7617469879518075,493.6000000000001,4803,10.276910264418074
qVgwR7j8wbuZPGbJQiyFzA,5427,0.15699281370923163,0.10337202874516307,2.193396226415094,0.01216685979142526,3.3237918215613385,-665.4,4120,-16.150485436893202
qXY/0EhgGvhmOhBi5cFjYg,5027,0.13984483787547244,0.04077978913865128,3.3893805309734515,0.01622002820874471,3.41767955801105,344.40000000000003,3916,8.794688457609807
qYnTdHkYjNM63+PbZeuPFw,5939,0.3136891732614918,0.12358982993769994,2.74364896073903,0.032119914346895075,2.967857142857143,243.43333333333334,4604,5.2874312192296555
qdXjf82PV9mzeT0hBbRJCg,5020,0.12828685258964143,0.08705179282868526,2.4108527131782944,0.051240992794235385,4.093297587131367,-519.0,3858,-13.452566096423016
qdk58yeSTbPCl03qMVqzGQ,7765,0.09311010946555055,0.051899549259497746,2.7573529411764706,0.022466539196940728,3.9340845070422534,-93.89999999999995,6016,-1.560837765957446
qkmUnVVXM/WHiYk+TaQ7xA,5366,0.16362281028699216,0.12206485277674245,2.2127659574468086,0.046794871794871795,inf,910.5000000000001,4003,22.74544091931052
qnvxHKzkGLLq3TS3QWWCrQ,12092,0.16283493218656964,0.12768772742308965,3.545126353790614,0.032393909944930355,3.35010395010395,-384.39999999999986,9618,-3.996672904969847
qqcNWfk/iEbzh0Qyizbu4w,5572,0.12365398420674803,0.08614501076812635,2.684563758389262,0.04825174825174825,3.5878048780487806,21.39999999999992,4336,0.49354243542435233
qwxogvJIQPQP3HgVbUHkNw,7503,0.15433826469412235,0.11048913767826203,3.5821917808219177,0.033942558746736295,3.916578947368421,755.0,6090,12.397372742200329
r/IO9Dcl7pCPFeyaVaQsUQ,5174,0.18341708542713567,0.09856977193660611,3.201492537313433,0.026168224299065422,3.0034188034188034,-359.40000000000003,3940,-9.121827411167512
r3TTiwk1eQjKXAgmD0Z68w,5823,0.20745320281641766,0.1696719903829641,2.5582329317269075,0.03571428571428571,3.1366379310344827,846.5,4504,18.794404973357015
r8V63AYQdXr1fBhkje19/g,6934,0.3017017594462071,0.10455725411018171,2.379157427937916,0.016897746967071057,3.3503649635036497,29.80000000000006,5443,0.5474921918059904
rJin6XHxhALBaCvBbpE4xQ,15072,0.21330944798301485,0.1317675159235669,2.179816513761468,0.03136434918975431,3.8731471535982815,-417.1999999999999,11376,-3.6673699015471155
rNWRAyxFj/uIKgF6Y1QUHQ,9599,0.15230753203458694,0.11605375559954162,2.125714285714286,0.04267371601208459,3.7058,282.8,7444,3.799032778076303
rPZEgXO0N8XU0ANsIZiqDA,16502,0.07586959156465883,0.038480184220094533,4.1824324324324325,0.022504189609767775,4.053903345724907,-509.8666666666667,12551,-4.062358908984676
rSaOg1LoxV9/2bt1P3uLkQ,8312,0.162776708373436,0.09756977863330125,2.731225296442688,0.0249033920137398,4.3247340425531915,1047.4333333333334,6493,16.13173160839879
rfwqG4sgU5al1qBMr/LB8A,10541,0.18375865667393984,0.13717863580305473,2.6666666666666665,0.018910741301059002,3.056590257879656,677.9000000000002,8223,8.2439498966314
ri8CLkX3e9JF34dQNbsHGA,6936,0.2631199538638985,0.11908881199538639,1.6348448687350836,0.02246603970741902,3.256704980842912,536.5666666666668,5543,9.680076973961155
ro5ILFKm2WPgVcRCUjLe5Q,13553,0.20571091271305247,0.14159226739467276,4.008426966292135,0.07567127746135069,inf,596.9000000000002,10237,5.830809807560811
s7Q6uNouhe7aE8JdFb9E+A,12788,0.1846262120738192,0.160853925555208,4.608163265306122,0.034672715489306546,3.2293333333333334,646.6666666666672,10203,6.338005161880498
sEUh+L5hNcXTlQv2Akm4Iw,20363,0.06379217207680597,0.06271178117173304,21.137931034482758,0.0322754168908015,4.293761467889908,-11.80000000000005,15725,-0.07503974562798124
sGFnnRCa1YAHAUmWgsW6Qg,12052,0.1433786923332227,0.027464321274477264,3.304093567251462,0.014022787028921999,4.445714285714286,-212.79999999999995,9553,-2.2275724903171774
sJ5fS9Sxxmf5ata3mmOVUQ,9408,0.14668367346938777,0.10820578231292517,1.9545454545454546,0.0488641234462066,4.1340732519422865,94.89999999999995,7367,1.2881770055653583
sUVgUtgbfVx6JpvApozwhQ,6273,0.08273553323768532,0.07046070460704607,3.413793103448276,0.046261089987325726,4.388555858310626,-110.60000000000002,4829,-2.2903292607165047
sWBBy1WroEskLNyJzhkUag,7401,0.1838940683691393,0.06647750304012971,3.245674740484429,0.009819121447028423,3.610169491525424,595.0,5770,10.311958405545926
sWPSv81ZwIi/iV/JB9zJVw,16190,0.19913526868437306,0.15274861025324274,2.784232365145228,0.05248906477817122,4.106582506762849,2286.9,12380,18.47253634894992
soywcJBzyY5PTU4nLj+FHA,5007,0.15078889554623526,0.0665068903535051,1.4763636363636363,0.011644832605531296,3.08,68.7,3828,1.7946708463949843
t/5ymUVBy9ukpIj9meWmdg,5246,0.1545939763629432,0.1155165840640488,2.670807453416149,0.03837638376383764,3.8566787003610106,435.3,4110,10.591240875912408
t/pqWby3f+T+GNBvVSJhlw,7377,0.20048800325335503,0.0855361257963942,1.6984615384615385,0.024415055951169887,3.1906896551724135,-87.69999999999996,5741,-1.527608430587005
t2MsYzeQYjhNZa566mWEPQ,5216,0.21376533742331288,0.04677914110429448,2.075098814229249,0.008736559139784945,3.155458515283843,17.400000000000073,4155,0.41877256317689704
tBPEnZ9MuO4K07lYR2SFJw,8981,0.3082062131165794,0.1819396503730097,1.1956018518518519,0.02512998266897747,3.061118170266836,-387.13333333333327,6884,-5.62366840983924
tHdgwz4Vd+UDV5ThrPEBVw,5090,0.20019646365422397,0.15206286836935168,3.2722513089005236,0.054813773717498245,3.2701298701298698,2186.9666666666667,3814,57.34049991260269
tLcDklc2rBORNfixyRfVfw,6232,0.1394415917843389,0.08697047496790758,2.3057851239669422,0.01150817686250757,4.283524904214559,222.4,4947,4.495653931675763
tRTm9J2G8SLYQQF0AgakXQ,9808,0.07137030995106036,0.0450652528548124,1.7277486910994764,0.019246519246519246,4.202030456852792,227.50000000000003,7437,3.059029178432164
tYsOBqdU1+x+yFI7zHO7hQ,13679,0.14036113751005191,0.1273484903867242,4.152439024390244,0.0369036903690369,3.6738861386138613,811.9000000000001,10837,7.491925809725941
